Date,Open,High,Low,Close,Adj Close,Volume
2021-05-21,54.299999,54.946667,54.293331,54.623333,52.162796,4049400
2021-05-24,54.779999,55.336666,54.779999,54.973331,52.497028,1210200
2021-05-25,55.203335,55.386665,54.603333,54.770000,52.302856,1465200
2021-05-26,54.889999,55.459999,54.876667,55.150002,52.665737,1362600
2021-05-27,55.236668,55.396667,54.976665,55.326668,52.834446,2170500
2021-05-28,55.716667,55.950001,55.369999,55.820000,53.305561,1406700
2021-06-01,56.066666,56.220001,54.756668,54.816666,52.347424,1938300
2021-06-02,55.196667,55.779999,55.000000,55.613335,53.108200,2823600
2021-06-03,55.630001,56.250000,55.413334,56.020000,53.496555,2382300
2021-06-04,56.226665,56.799999,55.869999,56.743332,54.187305,1697700
2021-06-07,56.970001,57.000000,56.209999,56.299999,53.763935,1742700
2021-06-08,56.483334,56.783333,56.263332,56.320000,53.783035,1913100
2021-06-09,56.470001,56.513332,56.143333,56.373333,53.833969,1672800
2021-06-10,56.520000,56.520000,56.026669,56.119999,53.763714,1680900
2021-06-11,56.753334,57.676666,56.646667,57.650002,55.229485,2504100
2021-06-14,57.496666,58.389999,57.169998,58.386665,55.935215,2053200
2021-06-15,58.533333,59.183334,58.356667,58.763332,56.296062,1997400
2021-06-16,58.746666,59.459999,58.573334,59.116669,56.634567,2897100
2021-06-17,59.363335,60.176666,58.883331,59.930000,57.413746,3442800
2021-06-18,59.416668,59.599998,58.419998,58.599998,56.139584,5362800
2021-06-21,58.939999,59.759998,58.630001,59.593334,57.091221,3135600
2021-06-22,59.643333,59.913334,59.419998,59.566666,57.065670,1998600
2021-06-23,59.666668,59.876667,59.203335,59.320000,56.829365,2843400
2021-06-24,59.633331,59.766666,59.116669,59.266666,56.778271,2601600
2021-06-25,59.529999,59.643333,59.060001,59.356667,56.864487,2368500
2021-06-28,59.503334,59.570000,58.993332,59.036667,56.557922,2942400
2021-06-29,59.226665,59.433334,58.883331,58.950001,56.474899,1988700
2021-06-30,58.849998,58.903332,58.393333,58.599998,56.139584,3492300
2021-07-01,59.296665,59.296665,58.599998,58.676666,56.213039,3370500
2021-07-02,58.833332,59.349998,58.646667,59.293331,56.803802,2907000
2021-07-06,59.426666,59.470001,58.563332,58.786667,56.318420,2022900
2021-07-07,59.020000,59.083332,58.423332,58.720001,56.254559,2143800
2021-07-08,58.119999,58.456669,57.856667,58.026669,55.590336,1940100
2021-07-09,58.136665,58.636665,58.080002,58.590000,56.130009,1531500
2021-07-12,58.593334,60.330002,58.593334,59.883331,57.369045,3442800
2021-07-13,60.036667,60.333332,59.456669,59.696667,57.190205,2670900
2021-07-14,59.790001,59.790001,58.750000,59.360001,56.867676,2130900
2021-07-15,59.250000,59.833332,59.076668,59.549999,57.049702,1949100
2021-07-16,59.496666,60.076668,59.360001,59.516666,57.017769,2753100
2021-07-19,59.230000,59.543331,58.643333,59.049999,56.570694,2778000
2021-07-20,59.256668,60.906666,58.873333,60.299999,57.768215,3384000
2021-07-21,60.446667,62.343334,60.446667,62.093334,59.486240,3887700
2021-07-22,62.520000,62.736668,61.709999,61.779999,59.186069,3082500
2021-07-23,62.029999,62.826668,61.889999,62.586666,59.958870,2205900
2021-07-26,62.369999,62.516666,61.483334,62.193333,59.582050,2045700
2021-07-27,61.976665,62.693333,61.746666,61.896667,59.297840,1989300
2021-07-28,61.923332,62.020000,61.383331,61.843334,59.246750,1785000
2021-07-29,61.963333,62.509998,61.516666,62.226665,59.613987,1694700
2021-07-30,62.183334,62.716667,61.930000,62.243332,59.629951,1849200
2021-08-02,62.766666,62.980000,62.343334,62.810001,60.172829,1661100
2021-08-03,63.063332,63.180000,62.573334,62.889999,60.249474,1821300
2021-08-04,62.709999,63.483334,62.553333,63.119999,60.469810,2186700
2021-08-05,63.333332,63.563332,62.503334,62.893333,60.252659,2025300
2021-08-06,63.113335,63.436668,62.520000,62.906666,60.265438,1578300
2021-08-09,62.939999,63.009998,62.619999,62.893333,60.252659,1650900
2021-08-10,62.926666,63.349998,62.560001,62.953335,60.310139,1751400
2021-08-11,63.110001,63.463333,62.896667,63.106667,60.457027,1242600
2021-08-12,63.306667,63.623333,62.603333,63.363335,60.702923,1365600
2021-08-13,63.400002,63.823334,63.333332,63.663334,60.990337,932700
2021-08-16,63.766666,64.093330,63.336666,64.056664,61.367146,1177500
2021-08-17,63.910000,63.946667,63.163334,63.330002,60.670990,2241300
2021-08-18,63.396667,63.396667,62.250000,62.296665,59.681042,2421900
2021-08-19,61.503334,63.156666,61.136665,62.673332,60.041904,2176200
2021-08-20,62.846668,63.256668,62.433334,62.889999,60.249474,1599300
2021-08-23,63.096668,63.869999,63.096668,63.513332,60.846630,1534500
2021-08-24,63.786667,64.000000,63.580002,63.619999,60.948818,1103100
2021-08-25,63.636665,64.029999,63.346668,63.876667,61.194706,1111500
2021-08-26,63.766666,63.936668,63.323334,63.723331,61.047817,1275900
2021-08-27,63.736668,64.503334,63.736668,64.493332,61.785480,1078800
2021-08-30,64.786667,65.226669,64.529999,64.699997,61.983471,1186500
2021-08-31,64.883331,65.396667,64.656670,65.260002,62.519966,2385600
2021-09-01,65.526665,66.129997,64.856667,65.986664,63.216099,1725600
2021-09-02,66.169998,66.309998,65.346664,65.970001,63.200150,1798200
2021-09-03,66.016670,66.556664,65.940002,66.176666,63.398144,1472400
2021-09-07,66.563332,66.563332,65.019997,65.489998,62.740303,1704300
2021-09-08,65.433334,66.206665,65.433334,66.143333,63.366203,1234800
2021-09-09,65.953331,66.626663,65.839996,65.980003,63.382221,1561800
2021-09-10,66.213333,66.263336,65.320000,65.346664,62.773815,1701300
2021-09-13,65.550003,66.000000,64.323334,64.773331,62.223057,1642500
2021-09-14,64.860001,65.523331,64.860001,65.183334,62.616924,1394100
2021-09-15,65.196671,65.713333,64.833336,65.279999,62.709770,1404600
2021-09-16,65.333336,65.486664,64.853333,65.143333,62.578487,1229700
2021-09-17,64.953331,64.970001,63.666668,64.300003,61.768368,3790200
2021-09-20,63.223331,64.036667,62.836666,63.660000,61.153561,2307600
2021-09-21,64.153336,64.239998,63.740002,63.966667,61.448147,1474800
2021-09-22,64.576668,64.900002,64.016670,64.833336,62.280704,1983300
2021-09-23,65.139999,65.576668,65.086670,65.193336,62.626526,2237400
2021-09-24,64.970001,65.709999,64.796669,65.593330,63.010757,1987500
2021-09-27,65.546669,65.546669,64.839996,65.260002,62.690563,2689500
2021-09-28,64.610001,64.776665,63.126667,63.653332,61.147152,3929100
2021-09-29,63.976665,64.803329,63.639999,64.663330,62.117390,2622000
2021-09-30,65.033333,65.776665,64.306664,64.339996,61.806782,3187800
2021-10-01,64.706665,64.916664,63.553333,64.576668,62.034138,2394000
2021-10-04,64.493332,65.110001,62.913334,62.990002,60.509941,3202200
2021-10-05,63.189999,65.193336,63.086666,65.086670,62.524059,3162600
2021-10-06,64.663330,65.300003,64.099998,64.879997,62.325516,2847300
2021-10-07,65.333336,66.363335,65.333336,65.970001,63.372612,1875300
2021-10-08,66.000000,66.383331,65.510002,65.800003,63.209305,1607400
2021-10-11,65.529999,67.500000,65.419998,65.893333,63.298965,2607900
2021-10-12,66.139999,66.300003,65.396667,65.826668,63.234924,2246400
2021-10-13,65.893333,66.279999,65.050003,65.806664,63.215702,2364900
2021-10-14,66.370003,67.073334,66.296669,66.879997,64.246780,2102400
2021-10-15,67.139999,67.806664,66.776665,67.673332,65.008873,2285400
2021-10-18,67.606667,68.173332,67.276665,67.830002,65.159378,2098500
2021-10-19,68.003334,69.620003,68.000000,69.620003,66.878891,2814600
2021-10-20,69.559998,69.933334,65.583336,66.386665,63.772865,7260000
2021-10-21,66.309998,67.316666,65.553329,66.286667,63.676804,3852900
2021-10-22,66.446671,67.313332,66.443336,67.239998,64.592590,1868100
2021-10-25,67.146667,67.256668,65.963333,67.166664,64.522163,1920600
2021-10-26,67.436668,68.103333,66.680000,67.160004,64.515770,2506800
2021-10-27,67.016670,67.943336,66.666664,67.463333,64.807159,2015700
2021-10-28,67.400002,69.006668,67.376663,69.003334,66.286507,1959900
2021-10-29,68.879997,70.220001,68.713333,69.956665,67.202309,2027700
2021-11-01,70.343330,70.553329,68.879997,69.966667,67.211914,2173200
2021-11-02,70.089996,71.156670,69.760002,70.406670,67.634598,2320800
2021-11-03,70.196671,70.610001,68.940002,69.826668,67.077438,2142600
2021-11-04,70.449997,70.933334,69.926666,70.756668,67.970810,1514700
2021-11-05,71.139999,71.653336,70.629997,70.943336,68.150116,1725000
2021-11-08,71.366669,71.406670,69.846664,70.563332,67.785080,1698300
2021-11-09,70.716667,70.873337,70.033333,70.269997,67.503304,1930200
2021-11-10,70.050003,70.269997,68.820000,69.126663,66.404999,1940700
2021-11-11,69.383331,69.596664,68.543335,68.733330,66.027138,2916300
2021-11-12,69.203331,69.756668,68.160004,69.473335,66.738007,3861900
2021-11-15,69.699997,70.446671,69.603333,69.910004,67.157501,1555500
2021-11-16,69.853333,71.216667,69.666664,70.656670,67.874763,1454700
2021-11-17,70.916664,71.089996,69.540001,69.980003,67.224739,2127000
2021-11-18,70.379997,70.466667,69.339996,69.566666,66.827667,1633500
2021-11-19,69.669998,69.803329,69.113335,69.256668,66.529869,1731600
2021-11-22,69.493332,70.153336,69.163330,69.230003,66.504265,1668900
2021-11-23,69.203331,69.446671,68.010002,69.303329,66.574684,1501800
2021-11-24,68.753334,69.596664,68.576668,69.533333,66.795647,1800000
2021-11-26,68.610001,69.260002,67.680000,67.893333,65.220222,1696800
2021-11-29,68.889999,70.116669,68.603333,69.693336,66.949356,2698800
2021-11-30,69.243332,69.660004,67.566666,67.743332,65.076118,3472200
2021-12-01,68.593330,68.603333,66.296669,66.343330,63.731243,2614800
2021-12-02,66.673332,67.693336,66.033333,67.076668,64.611008,2822100
2021-12-03,67.693336,67.970001,65.383331,66.706665,64.254601,2648400
2021-12-06,66.900002,66.989998,65.346664,65.993332,63.567493,3076200
2021-12-07,67.110001,68.616669,66.699997,68.516670,65.998077,2503200
2021-12-08,68.666664,69.230003,68.153336,69.129997,66.588852,1546200
2021-12-09,69.096664,69.216667,68.019997,68.046669,65.545341,1154100
2021-12-10,68.736664,68.736664,67.673332,68.593330,66.071907,1141500
2021-12-13,68.726669,69.099998,68.070000,68.493332,65.975586,1860300
2021-12-14,67.813332,68.116669,65.873337,66.576668,64.129379,3169500
2021-12-15,66.813332,67.363335,66.233330,67.343330,64.867851,2519400
2021-12-16,67.976669,68.883331,67.599998,67.883331,65.388016,3040500
2021-12-17,67.566666,67.806664,66.583336,67.023331,64.559616,2719200
2021-12-20,66.136665,66.543335,65.253334,66.166664,63.734463,1519800
2021-12-21,66.693336,67.473335,66.533333,67.413330,64.935287,1280700
2021-12-22,67.419998,68.116669,67.153336,68.066666,65.564606,1792200
2021-12-23,68.333336,68.910004,68.166664,68.473335,65.956345,1780800
2021-12-27,68.766670,69.666664,68.613335,69.660004,67.099365,1978800
2021-12-28,69.903336,70.230003,69.663330,69.910004,67.340202,1168500
2021-12-29,70.089996,70.553329,69.886665,69.989998,67.417236,812100
2021-12-30,70.013336,70.470001,69.603333,69.703331,67.141113,998700
2021-12-31,69.666664,70.446671,69.533333,70.003334,67.430092,1168500
2022-01-03,70.290001,70.290001,66.906670,67.486664,65.005920,3190500
2022-01-04,66.703331,67.279999,65.169998,65.796669,63.378059,4026600
2022-01-05,66.003334,66.209999,64.970001,65.006668,62.617096,3562800
2022-01-06,64.856667,65.266670,63.743332,65.153336,62.758373,3145200
2022-01-07,64.769997,65.000000,63.680000,64.503334,62.132267,2290500
2022-01-10,63.946667,64.316666,61.953335,63.040001,60.722721,5330400
2022-01-11,63.153332,64.243332,62.283333,64.186668,61.827236,2305200
2022-01-12,64.480003,64.930000,64.206665,64.413330,62.045559,1648800
2022-01-13,64.449997,64.723335,62.250000,62.406666,60.112663,4106100
2022-01-14,61.889999,62.230000,61.110001,62.046665,59.765896,4946700
2022-01-18,61.156666,61.693333,60.736668,61.259998,59.008148,4256700
2022-01-19,61.403332,61.666668,60.296665,60.369999,58.150864,4621800
2022-01-20,60.526669,61.666668,59.880001,59.990002,57.784843,3063300
2022-01-21,59.676666,60.216667,58.783333,58.973331,56.805538,4222200
2022-01-24,58.126667,58.863335,55.833332,58.776669,56.616104,5160300
2022-01-25,57.740002,58.856667,57.216667,58.326668,56.182640,4204200
2022-01-26,58.846668,59.060001,55.603333,56.500000,54.423130,5049600
2022-01-27,58.259998,58.743332,56.853333,57.436668,55.325356,4951800
2022-01-28,57.436668,58.259998,56.576668,58.220001,56.079895,3065700
2022-01-31,58.446667,59.893333,58.333332,59.736668,57.540810,3019800
2022-02-01,59.923332,60.250000,59.313332,60.043331,57.836205,2695800
2022-02-02,60.259998,60.919998,60.189999,60.793331,58.558640,2465700
2022-02-03,60.073334,60.333332,59.286667,59.343334,57.161942,1924800
2022-02-04,59.246666,60.286667,59.086666,59.540001,57.351376,2460000
2022-02-07,60.220001,60.333332,59.333332,59.529999,57.341740,2674800
2022-02-08,59.256668,59.506668,58.226665,59.286667,57.107353,2181900
2022-02-09,60.029999,60.903332,59.400002,59.883331,57.682087,2967300
2022-02-10,58.830002,60.203335,58.560001,59.060001,56.889023,2574000
2022-02-11,59.063332,59.196667,57.293331,57.456669,55.344624,3304800
2022-02-14,57.546665,57.863335,56.916668,57.310001,55.203346,2857800
2022-02-15,58.326668,58.779999,58.083332,58.346668,56.201908,2357400
2022-02-16,58.156666,58.509998,57.743332,58.220001,56.079895,2034300
2022-02-17,57.956669,58.043331,57.206669,57.293331,55.187298,2166600
2022-02-18,57.273335,57.740002,56.726665,57.180000,55.078129,4691400
2022-02-22,56.173332,57.253334,56.110001,56.323334,54.252953,3182100
2022-02-23,56.723331,57.203335,55.873333,56.063332,54.002502,2626500
2022-02-24,53.770000,56.986668,53.666668,56.730000,54.644665,3605400
2022-02-25,56.953335,57.736668,56.816666,57.573334,55.457001,2863800
2022-02-28,56.873333,57.586666,56.529999,57.049999,54.952900,3267000
2022-03-01,56.996666,57.376667,56.320000,56.663334,54.580448,2320800
2022-03-02,57.123333,57.910000,56.826668,57.356667,55.248299,2321700
2022-03-03,57.763332,57.903332,57.029999,57.493332,55.379948,1732800
2022-03-04,57.160000,57.226665,56.373333,57.176666,55.074913,3417900
2022-03-07,57.106667,57.333332,56.023335,56.123333,54.060303,3663000
2022-03-08,55.753334,56.310001,54.146667,55.000000,52.978260,4746600
2022-03-09,56.136665,56.570000,55.516666,56.223331,54.156628,2674500
2022-03-10,55.453335,55.766666,54.193333,55.493332,53.625137,2637600
2022-03-11,56.020000,56.153332,54.939999,54.956669,53.106548,2118600
2022-03-14,55.363335,55.923332,55.073334,55.526669,53.657356,3189000
2022-03-15,55.959999,56.680000,55.656666,56.526669,54.623692,2120400
